reviews,sentiment,probability
like readers blown away start day tomorrow follow following books less engaging one truly bad like another reviewer think smells laziness mention poor copy editing misspellings punctuation errors third grader book report characters plot unbelievable quickly grew tired follow plotting structure confusion extreme inexplicable event happens confusion character spends five minutes thinking wondering hell meant reaches conclusion confusion plot moves confusion repeat end book follow brown ought start competition see write dumbest book,negative,0.9671460390090942
realized long cord actually found great uses benefit nighttime shooting,positive,0.9400758743286133
thought great book recommends older teen young adult,positive,0.9852505922317505
book intriguing funny scary thought provoking love hark murakami character development unbeatable sense humor always comes,positive,0.9771405458450317
hitter misread capacity red army finland held alone days winter almost unbelievable tale national individual courage cautionary parable small countries trusting sweet words great powers,positive,0.9579260349273682
stand affordable however stand daily use remodeling contractor needs tools able take variety setups lots movement job job stand hold poorly constructed cheaply manufactured hoping would great considering cost using willing pay higher quality stand good luck,negative,0.9232708215713501
couple months use turned useless junk hold charge week wireless keyboard regular rechargeable used keyboard last several months put fully charged envelop batteries penlight light dimmed nothing seconds selling snake oil friends buy something else warned,negative,0.9726665616035461
took great game added bugs hacks worse thing happened online game,positive,0.5415217280387878
different anime expecting big robots massive gun battles hilariously shoddy dialogue look somewhere else lain make think mostly going either love hate go plot matter read need see understand least decide want see something different beautifully animated thought provoking get best original anime long,positive,0.8740059733390808
typically would write review grown jasper felt compelled applaud author book temple reason excellent job capturing underlying attitudes perceptions many people felt following crime captures information sides giving true picture history events intertwined main storyline right mixture providing reader necessary background thing may detract credibility story obvious mistakes geographical references author editors caught many go unnoticed readers familiar area overall temple reason taken nationally covered event presented manner allowing everyone understand struggles still exist today,positive,0.9702022075653076
rating first minutes language context awful different rating switch better movie thanks,negative,0.9571201801300049
favorite shines record definitely diverse listening face courthouse electric rendition blood ran like wine reveals johnny ability play totally different types music one song blues story song modern blues song equal feeling display johnny mastery instrument voice lyrics may apologize great devil daughter impeccable,positive,0.9855363965034485
help amazon sales rep purchased unit previous casino would play ad r least unit phased ad r digital sound location real nice feel based unit would highly recommend chili ad players,positive,0.9224250316619873
admit upon first hearing ad brought tears eyes pointed previous reviewers truly amazing piece work flawless musically lyrically songs obviously loss aftermath heard much genuine emotion ad many many years weak songs disc thus impossible pick favorites songs strike cord deep within soul loss generic none us avoid case tragic death beloved fiancée know else add ad gets deserves highest possible rating give listen song undoubtedly agree favor order ad someone else keeper live forever annals music let alone country music,positive,0.7711702585220337
poetry drivel book poetry diary sentimentalist substitute words dear diary title poem begin see mean,negative,0.7083798050880432
bought lens bought canon si back may great walk around lens covers huge spectrum range daylight photography flash works well real complaint heavy little big expected range works well range noticeable difference turned pared canon f think glass need matter learning use well,positive,0.9658371806144714
along fans series anxiously awaiting next installment say hope jordan slow take bit time publishing next book disjointed dull effort little plot par earlier exciting novels characters developed length books appear novel characters often complicated backgrounds never reintroduced assumed reader understands casual references events occurred previous books thoroughly digested eight books prayer understanding going disappointed novel,negative,0.8935652375221252
lost princess written beauty innocence child merry quirks perfect story heroine fight battles empty learn,positive,0.9790257811546326
bronco book clever satirization life bond sales desk trading floor found antics brutally competitive environment depicted bronco wonderfully authentic bronco also great job explaining esoteric market concepts well know challenge accomplishing writing work finance worltongue sticking cheeky playful blowing raspberry imposters gate novel private equity uproarious humor ease use language make great read,positive,0.9853068590164185
perspective would known wireless router hit face today got wireless internet radio found gee whiz needed thing called router use bought router knowing single thing use followed instructions ad within hour listening radio slight problem configuring radio spa key called links walked process chosen wrong encryption type deviceconfusion helpful soon running yesterday know spa configured one got acoustic energy internet radio two seems work fine together relieved speak techno talk know stations come quickly rarely drop highly recommend router radioconfusion greenhorns like,positive,0.7394972443580627
enjoyed movie grand children come visit always plenty movies entertain everyone movie enjoyed ages,positive,0.9871389269828796
love little guy hair like v easy find male doll like dressed fine suit think relate female dolls male admirer face bit larger ken doll much resembles demise cute handsome,positive,0.9717849493026733
read novel kept saying could first novel reads like authors years hard book put cover cover authors great way described main characters looking forward next book one hard top jerry secure,positive,0.7948800921440125
exact item significantly cheaper amazon even shipping save,negative,0.7867533564567566
freezer needs least zero degrees f order bowl freeze point ice cream comes consistency thicker thin milk shake needed separate chest freezer order achieve temps ice cream maker made cheap plastic caused break two weeks mild use attempted correct problem cuisinart via e mail phone calls issue still resolved therefore returning ice cream maker negative points aside ice cream maker make great ice cream thanks mostly ben jerry recipe book ordered time confusion look getting better quality ice cream maker near future made cuisinart,negative,0.542837381362915
one movie member forever sure story exiting characters well played especially aura darn favorite actress well possibly say revolutionary movie seen movie live regret best movie ever made history men even better lord rings anyone disses movie mentally brain broken,positive,0.9477201104164124
impossible mitigate threat first identify articulate corporate leadership book bill bone jerry kovacich serves function well earn place bookshelves involved driving e commerce well responsible computer network defense read use understand adversary threat whether economic industrial militaryconfusion understand message learn real world case studies,positive,0.8909002542495728
year old really superheroes shows like batman animated series batman beyond epidermal made older crowd little dark young enter ben good family values grandpa older cousin keeping impulsive ben track one reviewer said new transformers new volition agree ben much higher quality plenty comedy plenty heroics around good watch,positive,0.9613626003265381
received copy form amazon fitzcarraldoconfusionthe cover states clearly languages german english optional english subtitles also states access film bios scenes trailersthe give opening screen option start elect language subtitles etched goes straight warning blur copyrights et film starts german mandatory bad english subtitles stuck brilliant film unless speak german loose massivelythe subtitles can't removed english version brought beginning seen missing appears someone potentially bad copies sold via amazons complained amazon got refund really wanted film allfitzcarraldothe optionsvery disappointing,negative,0.94919753074646
one word describe game coming gamecube x box new improved ps version like names bond agent fire names bond nightmare lord rings two towers metal honor frontline ps favorite system waste time one downgraded products,negative,0.9391369819641113
bought laptop sleeve found great sleeve decided needed something pockets et called received return authorization number followed directions explicitly another claim never received return apparently going get refund product refund,negative,0.9555253982543945
got microdot mouse followed directions install software plug mouse mouse arrow would move would open anything check boxes licensing boxes went back old mouse lovely microdot software screwed work either went microdot support site took half hour get signed system recognize product id started go paid support service unwilling pay times cost mouse use service probably would work better mouse software support site pay get local company fix confusion short cheap mouse screwed system used want profit screw possibly fix error would pass says microdot,negative,0.9637420177459717
thought would add star vote think worst roger conman horror movie ever watched using respected name like falloff enough make movie even jack nickolson insufficient make film basically nothing happened watching chucked back collection watched since,negative,0.9689671397209167
positive good looking comfortable voice quality good natural sounding noiseconfusionnegative mic volume low people otherwise always complain voice quiet used cordless phone confusion volume speaker headphoneconfusion quite loud problem hearing people voice,positive,0.779597282409668
